genres,title,release_date,price,early_access,sentiment,metascore
"['Action', 'RPG']",SpellForce - Platinum Edition,2009-11-03,9.99,False,Very Positive,74.0
['Strategy'],Massive Assault: Phantom Renaissance,2005-03-03,9.99,False,9 user reviews,0.0
['Strategy'],Massive Assault,2003-10-28,9.99,False,9 user reviews,77.0
"['Action', 'Indie']",Serious Sam HD: The First Encounter,2009-11-24,14.99,False,Very Positive,68.0
['Adventure'],Secret Files 2: Puritas Cordis,2009-10-29,9.99,False,Mostly Positive,64.0
['RPG'],Dragon Age: Origins,2009-11-06,19.99,False,Very Positive,91.0
"['Action', 'RPG', 'Indie']",Aztaka,2009-05-07,4.99,False,Mostly Positive,0.0
"['Indie', 'Casual']",Magnetis,2009-11-05,1.99,False,Mostly Positive,0.0
['Strategy'],For The Glory: A Europa Universalis Game,2009-11-11,9.99,False,Mostly Positive,0.0
['Action'],Call of Duty®: Modern Warfare® 2,2009-11-12,19.99,False,Very Positive,86.0
['Adventure'],LEGO® Star Wars™ - The Complete Saga,2009-11-12,19.99,False,Very Positive,77.0
['RPG'],Overlord™,2007-06-26,4.99,False,Very Positive,81.0
['RPG'],Overlord™: Raising Hell,2008-02-15,9.99,False,Very Positive,0.0
['Strategy'],Command &amp; Conquer 3: Tiberium Wars,2007-03-28,14.99,False,Very Positive,85.0
"['Indie', 'Casual']",Yumsters 2: Around the World,2008-07-23,4.99,False,7 user reviews,0.0
['Strategy'],Command &amp; Conquer 3: Kane's Wrath,2009-11-13,19.99,False,Very Positive,77.0
"['Indie', 'Simulation', 'Strategy']",Gratuitous Space Battles,2009-11-16,14.99,False,Very Positive,72.0
['Simulation'],Wings of Prey,2009-12-25,9.99,False,Mixed,78.0
"['Action', 'Adventure', 'RPG']",The Bard's Tale,2005-06-17,9.99,False,Very Positive,70.0
['Action'],STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-11-03,19.99,False,Mixed,65.0
['RPG'],Fallout 3: Game of the Year Edition,2009-10-13,19.99,False,Very Positive,91.0
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: The Tribe,2009-12-16,5.99,False,1 user reviews,0.0
['Simulation'],Build-A-Lot,2007-10-02,9.99,False,Positive,0.0
['Simulation'],Build-A-Lot 2: Town of the Year,2008-04-29,9.99,False,2 user reviews,0.0
['Simulation'],Build-A-Lot 3: Passport to Europe,2009-01-24,9.99,False,2 user reviews,0.0
"['Casual', 'Simulation']",Coconut Queen,2009-12-17,9.99,False,8 user reviews,0.0
['Casual'],Roogoo,2009-12-17,1.99,False,Mostly Positive,72.0
"['Action', 'Adventure']",Devil May Cry 4,2008-07-08,19.99,False,Very Positive,78.0
"['Action', 'Indie', 'RPG']",Avencast: Rise of the Mage,2010-03-17,9.99,False,Mixed,68.0
['Simulation'],Build-A-Lot 4: Power Source,2009-08-12,9.99,False,6 user reviews,0.0
['Casual'],Farm Frenzy 2,2008-08-27,4.99,False,Positive,0.0
['Casual'],Farm Frenzy 3: American Pie,2010-01-06,9.99,False,1 user reviews,0.0
['Casual'],Farm Frenzy 3,2009-09-11,9.99,False,5 user reviews,0.0
['Casual'],Farm Frenzy,2007-12-07,4.99,False,Positive,0.0
['Casual'],Farm Frenzy: Pizza Party,2009-02-18,4.99,False,7 user reviews,0.0
['Casual'],Cake Mania Main Street™,2010-02-16,6.99,False,Mostly Positive,0.0
"['Strategy', 'Casual']",Westward® IV: All Aboard,2010-02-16,6.99,False,Positive,0.0
"['Adventure', 'Casual']",Iron Roses,2010-02-16,6.99,False,5 user reviews,0.0
['Strategy'],UFO: Extraterrestrials Gold,2010-02-17,9.99,False,Mostly Positive,68.0
['Adventure'],LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,19.99,False,Mostly Positive,66.0
"['Action', 'Indie', 'Racing']",Super Laser  Racer,2010-02-18,4.99,False,Very Positive,0.0
['Strategy'],Hearts of Iron III: Soviet Infantry Pack DLC,2010-02-18,0.99,False,Sin comentarios,0.0
['Action'],NecroVisioN: Lost Company,2010-02-19,6.99,False,Mostly Positive,0.0
['Casual'],Cradle of Persia,2007-12-01,9.99,False,6 user reviews,0.0
['Action'],Aliens vs. Predator Swarm Map Pack,2010-03-18,7.49,False,Mostly Positive,0.0
"['Action', 'Indie']",Serious Sam Classic: The First Encounter,2001-03-21,9.99,False,Overwhelmingly Positive,87.0
['Simulation'],Train Simulator: Fort Kent to Eagle Lake Route Add-On,2010-03-19,19.99,False,8 user reviews,0.0
"['Action', 'RPG']",Mount &amp; Blade: Warband,2010-03-31,19.99,False,Overwhelmingly Positive,78.0
['Action'],Coniclysm,2010-03-26,4.99,False,Mixed,0.0
"['Action', 'Indie']",Plain Sight,2010-04-05,4.99,False,Mixed,76.0
['Action'],Lead and Gold: Gangs of the Wild West,2010-04-08,9.99,False,Mostly Positive,70.0
['Action'],Grand Theft Auto: Episodes from Liberty City,2010-04-12,19.99,False,Mostly Positive,0.0
"['Action', 'Adventure']",Dark Void™ Zero,2010-04-12,4.99,False,Mixed,0.0
['Indie'],Fortix,2010-04-14,0.99,False,Very Positive,0.0
"['Action', 'Casual', 'Indie']",Beat Hazard,2010-04-15,9.99,False,Overwhelmingly Positive,70.0
['Adventure'],Sam &amp; Max: The Devil’s Playhouse,2010-04-15,19.99,False,Very Positive,0.0
"['Simulation', 'Strategy']",M.U.D. TV,2010-04-19,9.99,False,Mostly Negative,53.0
['Simulation'],Wings of Luftwaffe Add-on,2010-04-19,4.99,False,Mostly Negative,0.0
"['Adventure', 'Indie']",The Misadventures of P.B. Winterbottom,2010-04-20,4.99,False,Very Positive,79.0
['Action'],AquaNox 2: Revelation,2003-08-19,4.99,False,Mostly Positive,59.0
['Action'],AquaNox,2001-11-30,4.99,False,Mostly Positive,67.0
"['Casual', 'Indie']",Fluttabyes,2010-04-20,1.99,False,Mixed,0.0
['Casual'],Hidden Expedition: Titanic,2006-07-19,9.99,False,4 user reviews,0.0
"['Casual', 'Indie']",Hidden Expedition: Amazon,2008-06-19,9.99,False,9 user reviews,0.0
['Strategy'],Napoleon: Total War™ - Coalition Battle Pack,2010-05-05,2.99,False,Positive,0.0
['Casual'],Fitness Dash™,2008-12-31,6.99,False,4 user reviews,0.0
['Casual'],Gemini Lost™,2009-09-24,6.99,False,9 user reviews,0.0
['Casual'],DinerTown Detective Agency™,2009-07-27,6.99,False,Mostly Negative,0.0
['Casual'],Mahjong Roadshow™,2007-10-19,6.99,False,5 user reviews,0.0
['Casual'],Hotel Dash™ Suite Success™,2009-12-24,6.99,False,Mostly Positive,0.0
['Casual'],Nightshift Legacy: The Jaguar's Eye™,2010-03-19,6.99,False,4 user reviews,0.0
['Casual'],The Nightshift Code™,2008-02-11,6.99,False,5 user reviews,0.0
['Casual'],TriJinx: A Kristine Kross Mystery™,2007-12-31,6.99,False,3 user reviews,0.0
['Casual'],Valerie Porter and the Scarlet Scandal™,2009-12-21,6.99,False,6 user reviews,0.0
"['Action', 'Adventure', 'Casual']",Biozone,2010-05-07,9.99,False,7 user reviews,0.0
"['Action', 'Adventure']",Rocket Knight,2010-05-11,14.99,False,Mostly Positive,63.0
"['Action', 'Indie']",Flight of the Icarus,2010-05-12,4.99,False,Mostly Negative,0.0
['Casual'],Puzzler World,2010-05-28,4.99,False,Very Positive,0.0
"['Action', 'Adventure']",Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-06-08,19.99,False,Sin comentarios,0.0
"['Casual', 'Indie']",Ziro,2010-05-28,4.99,False,Mostly Positive,0.0
['Action'],Altered Beast™,2010-06-01,2.99,False,3 user reviews,0.0
['Action'],Comix Zone™,2010-06-01,2.99,False,4 user reviews,0.0
['Action'],Golden Axe™,2010-06-01,2.99,False,6 user reviews,0.0
['Action'],Ecco the Dolphin™,2010-06-01,2.99,False,1 user reviews,0.0
['Strategy'],Gain Ground™,2010-06-01,2.99,False,2 user reviews,0.0
['Action'],Shinobi™ III: Return of the Ninja Master,2010-06-01,2.99,False,1 user reviews,0.0
['Action'],Crack Down™,2010-06-01,2.99,False,3 user reviews,0.0
['Action'],VectorMan™,2010-06-01,2.99,False,3 user reviews,0.0
['Action'],Shadow Dancer™,2010-06-01,2.99,False,1 user reviews,0.0
['Action'],Space Harrier™ II,2010-06-01,2.99,False,2 user reviews,0.0
"['Action', 'RPG']",Alpha Protocol™,2010-06-01,14.99,False,Very Positive,72.0
['Action'],Alien Breed: Impact,2010-06-03,9.99,False,Mostly Positive,64.0
['RPG'],Fallout 3 - Point Lookout,2010-07-16,4.99,False,Positive,0.0
"['Strategy', 'Indie']",Defense Grid: Resurgence Map Pack 1,2010-06-02,0.99,False,9 user reviews,0.0
['RPG'],Fallout 3 - Mothership Zeta,2010-07-16,4.99,False,Mostly Positive,0.0
['RPG'],Fallout 3 - Broken Steel,2010-07-16,4.99,False,Very Positive,0.0
['RPG'],Fallout 3 - The Pitt,2010-07-16,4.99,False,Positive,0.0
['RPG'],Fallout 3 - Operation Anchorage,2010-07-16,4.99,False,Positive,0.0
"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,2003-09-22,19.99,False,Mostly Positive,0.0
"['Strategy', 'RPG']",Disciples III - Renaissance Steam Special Edition,2010-07-16,14.99,False,Mixed,56.0
"['Casual', 'Indie']",Tidalis,2010-07-16,4.99,False,Mostly Positive,75.0
"['Action', 'Casual', 'Indie']",Razor2: Hidden Skies,2010-07-19,9.99,False,Mostly Negative,61.0
['Strategy'],The Settlers 7: Uncharted Land Map Pack,2010-07-21,3.99,False,Sin comentarios,0.0
['RPG'],Dimensity,2008-12-08,9.99,False,Mostly Negative,0.0
['Action'],Kane &amp; Lynch 2: Dog Days,2010-08-17,9.99,False,Mixed,66.0
"['Simulation', 'Strategy']",The Guild II Renaissance,2010-07-28,9.99,False,Very Positive,56.0
['Strategy'],Hearts of Iron III DLC: German II Spritepack,2010-07-26,0.99,False,7 user reviews,0.0
['Simulation'],Trainz Simulator DLC: Blue Comet,2010-08-06,19.99,False,Sin comentarios,0.0
['Strategy'],Fantasy Wars,2010-08-06,4.99,False,Very Positive,67.0
['Action'],Mafia II,2011-03-22,29.99,False,Very Positive,77.0
['Simulation'],Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,4.99,False,9 user reviews,0.0
"['RPG', 'Casual']",Puzzle Quest 2,2010-08-12,9.99,False,Very Positive,83.0
['Action'],Burn Zombie Burn!,2010-08-12,9.99,False,Mixed,72.0
['Indie'],Madballs B*D*I Clan Skins,2010-08-16,1.99,False,Sin comentarios,0.0
['Indie'],Madballs Scorched Evolution Skin Rollup,2010-08-16,1.99,False,Sin comentarios,0.0
['Indie'],Madballs BDI Evolution Skin Rollup,2010-08-16,1.99,False,Sin comentarios,0.0
['Indie'],Madballs Holiday Skin Rollup,2010-08-16,2.99,False,2 user reviews,0.0
['Strategy'],Victoria I Complete,2010-08-20,9.99,False,Mixed,0.0
['Simulation'],Ship Simulator Extremes,2010-08-27,19.99,False,Mixed,49.0
['Strategy'],Worms Reloaded,2010-08-26,19.99,False,Very Positive,79.0
"['Indie', 'Simulation', 'Strategy']",Making History II: The War of the World,2010-06-22,14.99,False,Mostly Positive,38.0
"['Action', 'Simulation', 'Strategy']",Arma 2: British Armed Forces,2010-08-27,8.99,False,Very Positive,0.0
['Strategy'],Victoria II,2010-08-30,19.99,False,Very Positive,75.0
['Indie'],Madballs Scorched Clan Skins,2010-08-16,1.99,False,Sin comentarios,0.0
['Action'],Kane &amp; Lynch 2: The Doggie Bag,2010-08-31,5.99,False,9 user reviews,0.0
['Action'],Kane &amp; Lynch 2: Multiplayer Masks Pack,2010-08-31,1.99,False,Mostly Positive,0.0
['Simulation'],Trainz: Classic Cabon City,2010-09-01,19.99,False,Mostly Negative,0.0
['Action'],Kane &amp; Lynch 2: Alliance Weapon Pack,2010-08-31,2.99,False,7 user reviews,0.0
['Strategy'],Cossacks: Back to War,2002-11-01,4.99,False,Very Positive,60.0
['Adventure'],Broken Sword: Director's Cut,2010-09-02,5.99,False,Very Positive,0.0
['Casual'],Chime,2010-09-06,4.99,False,Very Positive,0.0
['Action'],Mafia II DLC: Jimmy's Vendetta,2010-09-06,9.99,False,Mixed,0.0
['Action'],Sniper: Ghost Warrior - Map Pack,2010-09-08,1.99,False,Mostly Positive,0.0
"['Action', 'Indie']",VVVVVV,2010-09-07,4.99,False,Overwhelmingly Positive,81.0
['Strategy'],The Settlers 7: Conquest - The Empire Expansion DLC,2010-09-08,3.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie']",Amnesia: The Dark Descent,2010-09-08,19.99,False,Overwhelmingly Positive,85.0
"['RPG', 'Indie']",Recettear: An Item Shop's Tale,2010-09-10,19.99,False,Overwhelmingly Positive,82.0
"['Action', 'Casual', 'Indie']",Swarm Arena,2010-08-19,3.99,False,Mostly Positive,0.0
"['Action', 'Simulation']",Super Thunder Blade™,2010-09-13,2.99,False,1 user reviews,0.0
['Action'],Galaxy Force II™,2010-09-13,2.99,False,2 user reviews,0.0
['Simulation'],Hacker Evolution,2010-09-14,4.99,False,Mixed,0.0
"['Indie', 'Simulation']",Hacker Evolution: Untold,2010-09-14,4.99,False,Mixed,0.0
"['Casual', 'Indie']",Faerie Solitaire,2010-09-17,9.99,False,Very Positive,0.0
['Strategy'],Patrician IV - Steam Special Edition,2010-09-17,14.99,False,Mixed,66.0
['Action'],Bonanza Bros.™,2010-09-13,2.99,False,3 user reviews,0.0
"['RPG', 'Strategy']",King's Bounty: Crossworlds,2010-09-17,14.99,False,Very Positive,78.0
['Simulation'],Train Simulator: Green &amp; Gold HST DMU Add-On,2010-09-17,4.99,False,Positive,0.0
['Strategy'],Sid Meier's Civilization® V,2010-09-21,29.99,False,Overwhelmingly Positive,90.0
['Strategy'],Commander: Conquest of the Americas - Colonial Navy,2010-09-21,4.99,False,2 user reviews,0.0
"['Action', 'Indie']",Serious Sam Classic: The Second Encounter,2002-02-05,9.99,False,Overwhelmingly Positive,85.0
"['Indie', 'Strategy']",Star Ruler,2010-09-20,9.99,False,Very Positive,0.0
"['Action', 'Adventure']",Blade Kitten,2010-09-22,2.99,False,Very Positive,52.0
['Action'],Alien Breed 2: Assault,2010-09-22,9.99,False,Mostly Positive,63.0
"['Action', 'Adventure']",Darksiders™,2010-09-23,19.99,False,Very Positive,83.0
"['Simulation', 'Strategy']",X: Beyond the Frontier,1999-07-01,4.99,False,Mostly Positive,67.0
['Strategy'],The Kings' Crusade,2010-10-08,9.99,False,Mixed,71.0
"['Action', 'RPG', 'Massively Multiplayer']",Guild Wars: Eye of the North®,2007-08-31,19.99,False,1 user reviews,79.0
"['Simulation', 'Strategy']",X: Tension,2000-06-01,4.99,False,Mostly Positive,0.0
"['Adventure', 'Casual', 'Simulation']",Governor of Poker 2,2010-10-11,7.99,False,Very Positive,0.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",Governor of Poker 2 - Premium Edition,2010-10-11,14.99,False,Very Positive,0.0
['Action'],Medal of Honor™,2010-10-12,19.99,False,Mostly Positive,72.0
"['Indie', 'RPG', 'Strategy']",Grotesque Tactics: Evil Heroes,2010-10-15,9.99,False,Mixed,65.0
"['Action', 'Adventure']",Lost Planet® 2,2010-10-15,19.99,False,Mixed,63.0
"['Adventure', 'Casual', 'Indie']",Doc Clock: The Toasted Sandwich of Time,2010-10-15,4.99,False,Mostly Negative,62.0
"['Action', 'RPG']",Fallout: New Vegas,2010-10-19,9.99,False,Overwhelmingly Positive,84.0
"['Action', 'Casual', 'Indie']",The Polynomial - Space of the music,2010-10-15,6.99,False,Mostly Positive,0.0
"['Adventure', 'Indie']",Puzzle Bots,2010-10-22,4.99,False,Positive,0.0
"['Indie', 'Racing']",Nimbus,2010-10-25,9.99,False,Very Positive,80.0
['Strategy'],Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,4.99,False,Very Positive,0.0
"['Action', 'Indie', 'RPG']",DeathSpank,2010-10-25,14.99,False,Very Positive,77.0
"['Action', 'Simulation']",Virtua Fighter™ 2,2010-10-26,2.99,False,4 user reviews,0.0
['Casual'],Columns™ III,2010-10-26,2.99,False,2 user reviews,0.0
['RPG'],Sword of Vermilion™,2010-10-26,2.99,False,3 user reviews,0.0
['Action'],Golden Axe™ II,2010-10-26,2.99,False,5 user reviews,0.0
"['Action', 'Adventure']",Sonic The Hedgehog,2010-10-26,4.99,False,Positive,0.0
['Adventure'],Ecco™: The Tides of Time,2010-10-26,2.99,False,1 user reviews,0.0
['Action'],Bio-Hazard Battle™,2010-10-26,2.99,False,3 user reviews,0.0
['Action'],Alien Storm,2010-10-26,2.99,False,1 user reviews,0.0
"['Action', 'Indie']",Shank,2010-10-25,9.99,False,Very Positive,67.0
"['Action', 'Adventure', 'Indie']",The Ball,2010-10-26,9.99,False,Mostly Positive,68.0
['Action'],STAR WARS™: The Force Unleashed™ II,2010-10-26,19.99,False,Mixed,59.0
"['Action', 'Casual']",Flight Control HD,2010-11-18,4.99,False,Very Positive,0.0
"['RPG', 'Simulation', 'Strategy']",Patrician III,2010-11-18,4.99,False,Mostly Positive,75.0
"['Action', 'Casual', 'Indie']",BIT.TRIP BEAT,2010-11-02,9.99,False,Very Positive,0.0
"['Simulation', 'Strategy']",Theatre of War 2 - Battle for Caen,2010-11-02,1.99,False,3 user reviews,0.0
['Casual'],Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,4.99,False,Mixed,0.0
"['Adventure', 'Indie']",Clones,2010-11-18,4.99,False,Mostly Positive,0.0
['Strategy'],Victoria II: Interwar Spritepack,2010-11-02,1.99,False,Mostly Positive,0.0
['Action'],Front Mission Evolved: Wanzer Pack 2,2010-11-02,3.99,False,1 user reviews,0.0
['Action'],Pound of Ground,2010-11-05,9.99,False,Mixed,0.0
['Casual'],Pat &amp; Mat,2009-10-01,6.99,False,Very Positive,0.0
['Adventure'],Alternativa,2010-11-03,12.99,False,Mixed,63.0
"['Casual', 'Indie']",Fish Fillets 2,2007-04-05,4.99,False,Positive,0.0
"['Strategy', 'Indie']",Archon Classic,2010-11-02,9.99,False,Very Positive,0.0
['Action'],Call of Duty®: Black Ops,2010-11-09,39.99,False,Very Positive,81.0
"['Indie', 'Casual']",Rhythm Zone Tornado Visualizer DLC,2010-11-09,0.99,False,Sin comentarios,0.0
"['Casual', 'Indie']",Arcadia,2010-12-02,4.99,False,Mixed,0.0
"['Action', 'Adventure', 'Strategy']",Oddworld: Munch's Oddysee,2010-12-20,4.99,False,Mostly Positive,0.0
"['Indie', 'Casual']",Rhythm Zone DJ Table Visualizer DLC,2010-11-09,1.99,False,1 user reviews,0.0
"['Action', 'Adventure', 'Strategy']",Oddworld: Stranger's Wrath HD,2010-12-20,9.99,False,Very Positive,0.0
"['Casual', 'Indie']",Clickr,2010-12-23,4.99,False,Mostly Positive,0.0
['Adventure'],Back to the Future: The Game,2010-12-23,19.99,False,Very Positive,74.0
['Action'],Grand Theft Auto III,2002-05-21,9.99,False,Very Positive,93.0
['Action'],Grand Theft Auto: San Andreas,2005-06-06,14.99,False,Very Positive,93.0
"['Action', 'Adventure']",Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,3.49,False,8 user reviews,0.0
"['Action', 'Adventure']",Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,3.49,False,4 user reviews,0.0
"['Action', 'Adventure']",Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,3.49,False,6 user reviews,0.0
"['Action', 'Adventure']",Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,3.49,False,Mixed,0.0
['Action'],Grand Theft Auto: Vice City,2003-05-13,9.99,False,Very Positive,94.0
"['Action', 'Indie']",Zeit²,2011-01-12,9.99,False,Mostly Positive,72.0
"['Action', 'Indie']",A.R.E.S.: Extinction Agenda,2011-01-20,4.99,False,Mostly Positive,68.0
"['Action', 'Indie', 'Strategy']",APOX,2011-01-20,14.99,False,Mostly Negative,48.0
['Action'],Dead Space™ 2,2011-01-25,19.99,False,Very Positive,87.0
"['Adventure', 'Casual']",Drawn®: The Painted Tower,2011-01-19,9.99,False,Very Positive,0.0
['Adventure'],Kaptain Brawe: A Brawe New World,2011-01-20,4.99,False,Mostly Positive,69.0
"['Action', 'Strategy', 'Indie', 'Sports']",Monday Night Combat,2011-01-24,4.99,False,Very Positive,82.0
"['Action', 'Adventure', 'Casual']",Luxor: 5th Passage,2011-01-25,9.99,False,Mostly Positive,0.0
['Action'],Alien Soldier,2011-01-26,2.99,False,5 user reviews,0.0
['RPG'],Shining in the Darkness,2011-01-26,2.99,False,2 user reviews,0.0
['RPG'],Light Crusader,2011-01-26,2.99,False,3 user reviews,0.0
['RPG'],Landstalker: The Treasures of King Nole,2011-01-26,2.99,False,5 user reviews,0.0
['Action'],Gunstar Heroes,2011-01-26,2.99,False,4 user reviews,0.0
['Adventure'],ToeJam &amp; Earl,2011-01-26,4.99,False,5 user reviews,0.0
['Action'],Streets of Rage 2,2011-01-26,2.99,False,6 user reviews,0.0
"['Action', 'Adventure']",Sonic The Hedgehog 2,2011-01-26,4.99,False,9 user reviews,0.0
['Action'],Streets of Rage,2011-01-26,2.99,False,7 user reviews,0.0
['RPG'],Shining Force II,2011-01-26,2.99,False,4 user reviews,0.0
['RPG'],Shining Force,2011-01-26,2.99,False,8 user reviews,0.0
['Simulation'],The Sims™ 3,2009-06-02,19.99,False,Very Positive,86.0
['Simulation'],Ship Simulator Extremes: Sigita Pack,2011-01-26,3.99,False,8 user reviews,0.0
['Simulation'],The Sims™ 3 Fast Lane Stuff,2010-09-07,19.99,False,Positive,0.0
['Simulation'],The Sims™ 3 World Adventures,2009-11-17,19.99,False,Positive,81.0
['Simulation'],The Sims™ 3 Late Night,2010-10-26,19.99,False,Very Positive,74.0
['Simulation'],The Sims™ 3 Ambitions,2010-06-02,19.99,False,Positive,74.0
['Simulation'],The Sims™ 3 High-End Loft Stuff,2010-02-02,19.99,False,Mostly Positive,0.0
"['Casual', 'Indie']",Trino,2011-01-27,4.99,False,Mostly Positive,0.0
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28,14.99,False,2 user reviews,0.0
['Simulation'],The Sims™ 3 Outdoor Living Stuff,2011-02-01,19.99,False,7 user reviews,0.0
"['Action', 'Casual', 'Indie']",Who's That Flying?!,2011-01-31,5.99,False,Mostly Positive,76.0
"['Adventure', 'Casual']",Myst: Masterpiece Edition,2011-02-02,5.99,False,Mixed,0.0
['Strategy'],Guardians of Graxia: Elves &amp; Dwarves,2011-02-01,2.99,False,2 user reviews,0.0
